ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
24462,200000.0,1,3,2,33,-2,-2,-2,-2,-2,-2,655.0,270.0,880.0,0.0,0.0,0.0,270.0,880.0,0.0,0.0,0.0,0.0,0
24463,340000.0,1,2,1,35,0,0,0,0,0,0,38214.0,39229.0,40747.0,41930.0,43397.0,44710.0,1500.0,2000.0,2000.0,2000.0,2000.0,2000.0,0
24464,310000.0,1,1,2,33,-1,-1,-1,-1,-1,-1,10878.0,12910.0,990.0,0.0,1715.0,11936.0,12910.0,990.0,0.0,1715.0,11936.0,277.0,0
24465,180000.0,1,3,1,30,-1,0,0,0,0,0,56951.0,57941.0,58994.0,60047.0,61389.0,63048.0,2100.0,2150.0,2200.0,2500.0,3000.0,1000.0,0
24466,80000.0,1,2,2,32,0,0,0,0,0,0,78239.0,80426.0,81767.0,78340.0,36895.0,39079.0,4500.0,5009.0,5000.0,2000.0,4000.0,1500.0,1
24467,510000.0,1,3,2,31,1,-1,0,0,0,0,0.0,14370.0,17023.0,9706.0,7271.0,9551.0,14370.0,3500.0,2500.0,1380.0,2380.0,3000.0,1
24468,200000.0,1,1,1,44,0,0,0,0,0,0,75811.0,77554.0,79418.0,80608.0,81297.0,83602.0,4001.0,3501.0,3501.0,3001.0,4001.0,4001.0,0
24469,100000.0,1,1,2,36,0,0,0,-1,-1,2,15585.0,12430.0,8186.0,1127.0,10880.0,10143.0,5000.0,5000.0,1127.0,10143.0,0.0,7000.0,0
24470,150000.0,1,2,2,35,0,0,0,-1,-1,-1,4301.0,8246.0,12865.0,817.0,1095.0,1393.0,4000.0,5064.0,821.0,1100.0,1393.0,3796.0,1
24471,400000.0,1,2,1,35,0,0,0,0,-1,0,212647.0,148816.0,129580.0,50790.0,49106.0,40591.0,6000.0,9353.0,10000.0,49106.0,2000.0,2000.0,0
24472,130000.0,1,2,1,44,1,2,2,2,2,2,5230.0,4998.0,7898.0,7021.0,46431.0,45891.0,0.0,3000.0,0.0,40200.0,0.0,780.0,1
24473,420000.0,1,2,1,35,-1,-1,-1,-1,-1,-1,9288.0,16880.0,28690.0,13310.0,3539.0,2926.0,17095.0,28824.0,13367.0,3547.0,2936.0,9580.0,0
24474,340000.0,1,1,2,49,-1,-1,-1,-1,-1,-1,1190.0,2988.0,390.0,1489.0,2140.0,1190.0,2988.0,390.0,1489.0,2140.0,1190.0,1190.0,0
24475,200000.0,1,1,1,36,-1,-1,-1,-1,-1,-1,1990.0,1186.0,4078.0,3000.0,3849.0,4479.0,1186.0,4092.0,3000.0,3849.0,4479.0,8120.0,0
24476,420000.0,1,2,1,32,0,0,2,2,-2,-2,203843.0,21400.0,800.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0
24477,50000.0,1,1,2,34,-1,-1,-1,0,0,0,27465.0,24125.0,47444.0,43028.0,43719.0,0.0,24125.0,60003.0,5000.0,30000.0,34000.0,0.0,0
24478,280000.0,1,1,2,31,0,0,0,0,0,0,148186.0,150724.0,153762.0,155242.0,143679.0,145615.0,5000.0,5006.0,4408.0,4117.0,4600.0,4600.0,0
24479,280000.0,1,1,2,31,2,0,0,-1,0,0,278510.0,279845.0,0.0,189841.0,193313.0,192742.0,6996.0,0.0,189841.0,6022.0,6078.0,5300.0,1
24480,60000.0,1,3,1,46,0,0,0,0,0,0,56869.0,57976.0,54398.0,46937.0,19085.0,19506.0,2110.0,2131.0,2010.0,1000.0,1000.0,1000.0,0
24481,360000.0,1,1,1,33,-1,-1,-1,-1,-1,-1,2040.0,894.0,1228.0,746.0,2153.0,307.0,897.0,1234.0,749.0,2163.0,308.0,298.0,0
24482,220000.0,1,2,2,31,1,2,0,0,0,0,224244.0,210290.0,179645.0,166753.0,82058.0,20650.0,0.0,6800.0,6640.0,4100.0,1100.0,0.0,1
24483,20000.0,1,2,2,38,0,0,0,0,0,0,16465.0,18470.0,18877.0,19604.0,19800.0,0.0,3000.0,1473.0,1200.0,396.0,0.0,0.0,0
24484,160000.0,1,1,1,41,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
24485,20000.0,1,3,2,48,-1,-1,-2,-1,-1,-1,170.0,-220.0,-610.0,390.0,0.0,19993.0,0.0,0.0,1390.0,0.0,20773.0,400.0,0
24486,180000.0,1,2,1,33,-2,-2,-2,-2,-2,-2,3187.0,3198.0,264.0,7352.0,1385.0,7880.0,3198.0,264.0,7373.0,1385.0,7880.0,0.0,0
24487,500000.0,1,1,2,33,0,0,0,0,0,0,28498.0,26117.0,29717.0,36485.0,6174.0,7148.0,5000.0,5000.0,8006.0,2.0,2021.0,7726.0,0
24488,20000.0,1,2,1,34,0,0,0,0,0,2,9662.0,10673.0,11998.0,13010.0,13750.0,13389.0,1180.0,1505.0,1517.0,1257.0,0.0,900.0,1
24489,20000.0,1,2,2,34,-2,-2,-2,-2,-2,-2,2216.0,2199.0,1530.0,750.0,2280.0,1500.0,2199.0,1530.0,750.0,1140.0,3000.0,780.0,0
24490,250000.0,1,3,2,45,-1,0,0,0,0,0,98015.0,100706.0,35960.0,26244.0,26690.0,31222.0,4541.0,1820.0,1500.0,1000.0,5000.0,3000.0,0
24491,320000.0,1,2,1,38,0,0,0,0,0,0,208207.0,9222.0,10244.0,11255.0,11478.0,11720.0,1154.0,1176.0,1187.0,410.0,426.0,428.0,0
24492,470000.0,1,2,2,32,-1,-1,-1,-1,0,0,19419.0,11006.0,15171.0,27319.0,31029.0,19211.0,11070.0,15202.0,27329.0,30203.0,33.0,16506.0,0
24493,180000.0,1,3,2,39,0,0,0,0,0,0,51496.0,51588.0,51869.0,52999.0,52096.0,52704.0,1838.0,2000.0,2468.0,1850.0,1909.0,1902.0,0
24494,170000.0,1,2,2,32,1,-2,-1,2,2,-2,-1000.0,-1000.0,1000.0,1000.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0
24495,20000.0,1,3,1,45,0,-1,2,0,0,2,8541.0,5577.0,5346.0,9984.0,19089.0,18356.0,5577.0,0.0,5000.0,10089.0,0.0,2000.0,0
24496,280000.0,1,2,1,48,0,0,0,0,0,0,127636.0,128334.0,116879.0,117912.0,118998.0,116067.0,4300.0,5000.0,4300.0,3729.0,3800.0,4500.0,0
24497,290000.0,1,2,1,36,0,0,0,0,0,0,42512.0,23991.0,22416.0,17016.0,12567.0,17199.0,3000.0,2010.0,3000.0,3000.0,5000.0,5000.0,0
24498,60000.0,1,1,2,36,-1,2,2,-1,-1,-2,780.0,390.0,-2750.0,360.0,-30.0,-420.0,0.0,0.0,5500.0,0.0,0.0,0.0,1
24499,130000.0,1,1,2,27,-1,-1,-1,-1,-1,0,2881.0,670.0,1919.0,3671.0,13861.0,21782.0,670.0,1919.0,3671.0,13861.0,10000.0,5235.0,0
24500,100000.0,1,3,1,42,7,6,5,4,3,2,33816.0,33024.0,32308.0,31399.0,30448.0,29933.0,0.0,60.0,0.0,0.0,0.0,118.0,0
24501,60000.0,1,1,2,36,1,2,0,0,2,0,104492.0,53348.0,52817.0,57954.0,56556.0,55220.0,5200.0,3000.0,8500.0,0.0,4000.0,7000.0,0
24502,100000.0,1,2,2,32,-1,2,-1,-1,-1,-1,4080.0,2271.0,4100.0,7980.0,0.0,9487.0,0.0,4107.0,7980.0,0.0,9487.0,8333.0,0
24503,50000.0,1,1,2,34,1,2,2,2,2,2,48212.0,49207.0,49914.0,48382.0,50693.0,50364.0,2500.0,2200.0,0.0,3800.0,1000.0,1500.0,0
24504,550000.0,1,1,1,44,-2,-2,-2,-2,-2,-2,21788.0,0.0,1091.0,2291.0,1000.0,150.0,0.0,1091.0,2309.0,1000.0,150.0,750.0,0
24505,100000.0,1,2,1,46,1,2,2,0,0,0,22648.0,23978.0,23312.0,24617.0,25109.0,25654.0,2000.0,0.0,2000.0,1200.0,1100.0,1200.0,1
24506,280000.0,1,2,1,38,-1,-1,-2,-2,-2,-2,3300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24507,30000.0,1,2,2,32,-1,2,2,2,2,2,17578.0,17988.0,20374.0,20738.0,22253.0,24748.0,1000.0,3000.0,1000.0,2170.0,3000.0,0.0,0
24508,230000.0,1,1,2,45,-2,-2,-2,-2,-2,-2,50500.0,22771.0,2652.0,12097.0,30096.0,8961.0,22771.0,2652.0,12097.0,30096.0,8961.0,38591.0,0
24509,80000.0,1,2,1,44,-1,-1,0,-1,0,0,1798.0,2302.0,1604.0,3612.0,2608.0,1604.0,2310.0,1100.0,3612.0,600.0,600.0,1631.0,0
24510,80000.0,1,1,2,33,0,0,0,0,0,0,59991.0,63371.0,65616.0,36159.0,36712.0,38194.0,5000.0,4000.0,2500.0,2500.0,2000.0,1000.0,0
24511,50000.0,1,2,2,31,0,0,0,0,0,0,50275.0,45673.0,48833.0,31769.0,9713.0,9521.0,2000.0,5000.0,2500.0,500.0,317.0,1000.0,0
24512,50000.0,1,2,1,46,-1,0,0,0,-1,0,1853.0,3656.0,4400.0,0.0,1704.0,3715.0,2000.0,1000.0,0.0,1704.0,2011.0,0.0,0
24513,280000.0,1,1,2,36,-2,-2,-2,-2,-2,-2,198.0,1979.0,500.0,55176.0,5950.0,289.0,1979.0,500.0,55176.0,5950.0,289.0,6757.0,0
24514,290000.0,1,1,1,40,0,0,0,0,0,0,97193.0,98441.0,95169.0,93718.0,89712.0,82809.0,6000.0,4000.0,4250.0,5000.0,3241.0,3500.0,0
24515,50000.0,1,3,2,47,0,0,0,0,0,0,44681.0,45736.0,46658.0,44441.0,18559.0,17781.0,2100.0,2009.0,2013.0,700.0,1000.0,1000.0,0
24516,140000.0,1,2,2,41,-2,-2,-1,-1,-2,-2,-10.0,-10.0,1066.0,0.0,0.0,0.0,0.0,1076.0,0.0,0.0,0.0,0.0,0
24517,80000.0,1,2,1,43,-1,-1,0,0,0,0,435.0,4495.0,5333.0,7136.0,7599.0,7554.0,4495.0,1500.0,2500.0,1000.0,500.0,1000.0,0
24518,280000.0,1,1,2,32,0,0,0,0,0,0,4524.0,2625.0,4401.0,5039.0,6913.0,7350.0,2000.0,3000.0,3000.0,3000.0,3000.0,3000.0,0
24519,20000.0,1,3,2,46,0,0,0,2,3,5,7790.0,9985.0,12001.0,13978.0,15932.0,17572.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,0
24520,470000.0,1,2,1,40,-1,-1,-1,-1,-2,-2,20614.0,37791.0,29581.0,25482.0,-2764.0,-11049.0,37978.0,29734.0,25630.0,297.0,28.0,29942.0,0
24521,350000.0,1,2,2,33,0,0,0,2,0,0,25507.0,26580.0,31802.0,30895.0,27158.0,27927.0,1800.0,6000.0,0.0,1000.0,1000.0,668.0,0
24522,170000.0,1,2,1,34,0,0,0,0,0,0,35923.0,37323.0,38420.0,40468.0,41793.0,43952.0,2000.0,2000.0,3000.0,2000.0,3000.0,2000.0,0
24523,200000.0,1,1,1,31,-1,-1,-1,-1,-1,-1,990.0,1000.0,6855.0,1500.0,9181.0,7443.0,1010.0,6855.0,1500.0,9181.0,7443.0,2009.0,0
24524,360000.0,1,3,1,35,1,-1,-1,-1,-2,-2,0.0,4359.0,328.0,3721.0,3150.0,150.0,4359.0,328.0,3721.0,3150.0,150.0,999.0,0
24525,140000.0,1,2,2,41,0,0,0,0,0,0,144904.0,143827.0,141805.0,26141.0,7373.0,81185.0,10000.0,10000.0,5000.0,6000.0,76000.0,3000.0,1
24526,240000.0,1,2,1,41,0,0,0,0,0,0,238902.0,241717.0,240041.0,231036.0,194520.0,195392.0,8135.0,8685.0,10252.0,7016.0,7033.0,7019.0,1
24527,500000.0,1,1,1,32,0,0,0,0,0,0,305575.0,231984.0,228765.0,185694.0,179853.0,178763.0,9824.0,10910.0,7239.0,5576.0,6717.0,6128.0,0
24528,190000.0,1,1,2,34,2,2,2,2,0,0,154258.0,166118.0,170001.0,165797.0,167654.0,178044.0,14500.0,8000.0,0.0,6100.0,13100.0,0.0,1
24529,200000.0,1,2,1,32,0,0,0,0,0,0,74150.0,66378.0,60722.0,53769.0,45928.0,38238.0,3000.0,5000.0,3000.0,2000.0,2000.0,3000.0,0
24530,210000.0,1,1,2,41,-1,-1,-1,-1,-1,-1,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,1
24531,30000.0,1,1,2,36,-1,-1,-1,-2,-2,-2,1772.0,9619.0,-6.0,-6.0,-6.0,-6.0,9647.0,0.0,0.0,0.0,0.0,2011.0,0
24532,50000.0,1,2,1,36,0,0,0,0,0,0,47599.0,48542.0,49691.0,49172.0,9957.0,10044.0,2000.0,2200.0,1148.0,500.0,500.0,376.0,1
24533,360000.0,1,1,1,47,-1,-1,-1,-1,-2,-2,229.0,4240.0,2500.0,0.0,0.0,0.0,4261.0,2500.0,0.0,0.0,0.0,0.0,0
24534,280000.0,1,2,1,43,0,0,0,0,0,0,149803.0,131171.0,132165.0,133948.0,133070.0,135089.0,6150.0,6256.0,6275.0,5012.0,5363.0,4000.0,0
24535,360000.0,1,1,1,38,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
24536,50000.0,1,2,2,39,0,0,0,0,0,2,47990.0,43288.0,44569.0,47291.0,50398.0,23675.0,1997.0,2278.0,4000.0,4000.0,0.0,0.0,0
24537,270000.0,1,3,1,47,0,0,0,0,0,0,161999.0,165303.0,168837.0,172281.0,175705.0,179582.0,6000.0,6200.0,6254.0,6290.0,6710.0,8250.0,0
24538,20000.0,1,2,1,37,0,0,0,0,0,-2,17622.0,19996.0,15467.0,15863.0,0.0,0.0,3000.0,2000.0,1000.0,0.0,0.0,0.0,0
24539,200000.0,1,2,1,37,0,0,0,0,0,0,4757.0,6170.0,7408.0,8250.0,9250.0,9750.0,1500.0,1500.0,1000.0,1000.0,500.0,1500.0,0
24540,320000.0,1,2,1,39,0,0,0,0,0,0,103918.0,93768.0,91523.0,91579.0,91193.0,92837.0,9203.0,3317.0,3506.0,4218.0,5000.0,6080.0,0
24541,230000.0,1,2,1,37,0,0,0,0,0,0,21374.0,23695.0,25996.0,28240.0,30450.0,31798.0,3000.0,3000.0,3000.0,3000.0,2000.0,3000.0,0
24542,350000.0,1,3,1,35,0,0,0,0,0,0,218605.0,166310.0,166106.0,100151.0,50340.0,51400.0,6222.0,7174.0,4200.0,2400.0,2400.0,2500.0,0
24543,220000.0,1,1,2,33,-2,-2,-2,-2,-2,-2,1172.0,2917.0,170.0,5758.0,792.0,2538.0,2917.0,170.0,5789.0,792.0,2538.0,4031.0,1
24544,50000.0,1,2,1,35,0,0,0,0,0,0,22188.0,20501.0,22161.0,24784.0,26750.0,29632.0,2000.0,2000.0,3000.0,2700.0,3500.0,1000.0,0
24545,20000.0,1,3,2,48,0,0,2,2,0,0,13543.0,16434.0,17452.0,16879.0,17059.0,17263.0,3132.0,1577.0,0.0,757.0,628.0,700.0,1
24546,390000.0,1,1,2,32,-1,-1,-1,-1,-1,0,35745.0,12935.0,20868.0,14411.0,18969.0,8637.0,13000.0,20971.0,14487.0,19020.0,43.0,14753.0,0
24547,120000.0,1,2,1,39,-1,-1,-1,-1,-1,-1,30000.0,0.0,10780.0,0.0,12000.0,0.0,0.0,10780.0,0.0,12000.0,0.0,1000.0,0
24548,490000.0,1,1,1,41,0,0,0,0,0,0,79712.0,81707.0,85703.0,87725.0,88727.0,91483.0,3000.0,5000.0,4000.0,3000.0,4000.0,5000.0,0
24549,190000.0,1,2,2,37,0,0,0,2,2,2,79838.0,81523.0,83530.0,87126.0,84165.0,89017.0,4000.0,5000.0,6000.0,0.0,6500.0,574.0,0
24550,150000.0,1,5,1,40,-1,-1,-1,-1,0,-1,291.0,291.0,291.0,432.0,441.0,882.0,291.0,291.0,432.0,300.0,882.0,0.0,0
24551,150000.0,1,5,1,42,2,0,0,0,0,0,143947.0,147394.0,142991.0,146745.0,149526.0,147034.0,4742.0,4847.0,4997.0,4120.0,4133.0,3993.0,0
24552,270000.0,1,1,1,37,0,0,0,0,0,0,174532.0,167536.0,171865.0,176167.0,105523.0,45258.0,6900.0,7900.0,8800.0,4700.0,2100.0,60000.0,1
24553,150000.0,1,2,1,34,0,0,2,2,2,2,122375.0,132631.0,129099.0,136717.0,133030.0,141193.0,12300.0,0.0,11300.0,0.0,10500.0,5200.0,0
24554,600000.0,1,1,1,36,0,0,0,0,0,0,372396.0,416438.0,459749.0,455910.0,463611.0,466570.0,50000.0,50000.0,15000.0,20000.0,15000.0,7000.0,0
24555,240000.0,1,1,2,30,0,0,0,0,0,0,213483.0,216856.0,220514.0,217068.0,5886.0,11841.0,8008.0,10038.0,10029.0,1038.0,7000.0,0.0,0
24556,100000.0,1,1,1,31,0,0,0,0,0,0,91176.0,95664.0,99226.0,99838.0,21435.0,0.0,6000.0,6000.0,4000.0,5000.0,0.0,0.0,0
24557,260000.0,1,1,2,31,-1,-1,-1,-1,-1,-1,500.0,0.0,832.0,0.0,284.0,463.0,0.0,832.0,0.0,284.0,463.0,0.0,1
24558,80000.0,1,3,1,42,0,0,0,-2,-1,0,6959.0,3959.0,-41.0,-41.0,1759.0,4703.0,3000.0,0.0,0.0,1800.0,3000.0,3000.0,0
24559,20000.0,1,3,2,46,2,3,2,2,2,2,9417.0,9119.0,10015.0,9705.0,10540.0,10825.0,0.0,1200.0,0.0,1000.0,600.0,0.0,1
24560,260000.0,1,2,1,42,0,0,0,0,0,0,225844.0,219261.0,206742.0,255079.0,208755.0,196701.0,10030.0,10000.0,65500.0,10000.0,8000.0,10000.0,0
24561,370000.0,1,1,1,41,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24562,70000.0,1,2,2,31,0,0,0,0,0,0,101284.0,71451.0,66937.0,38521.0,34149.0,38819.0,2864.0,2501.0,1417.0,1500.0,5050.0,1279.0,0
24563,270000.0,1,3,2,31,0,0,0,0,0,0,188929.0,191179.0,171057.0,163865.0,167289.0,167928.0,10089.0,7009.0,7506.0,10007.0,6007.0,6504.0,0
24564,250000.0,1,2,2,44,0,0,0,0,0,0,175070.0,175494.0,175711.0,153130.0,153859.0,103593.0,8000.0,6018.0,6887.0,6000.0,4001.0,12000.0,0
24565,70000.0,1,3,2,39,0,0,0,0,0,0,18219.0,19606.0,20980.0,22320.0,22650.0,23136.0,2000.0,2000.0,2000.0,1000.0,1000.0,2100.0,0
24566,160000.0,1,2,1,42,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2535.0,0
24567,300000.0,1,1,2,35,0,0,0,0,0,0,17975.0,14032.0,13145.0,11890.0,12695.0,13763.0,1510.0,1519.0,2000.0,1005.0,2068.0,0.0,0
24568,280000.0,1,3,1,39,-1,-1,-1,0,0,0,1466.0,1466.0,25482.0,24942.0,23944.0,23068.0,1473.0,25489.0,1348.0,816.0,934.0,20007.0,0
24569,210000.0,1,1,1,34,-1,-1,-1,2,-1,0,330.0,330.0,660.0,330.0,660.0,330.0,330.0,660.0,0.0,660.0,0.0,330.0,0
24570,200000.0,1,1,2,33,2,2,-1,-1,-1,-1,234069.0,8206.0,1892.0,8484.0,4602.0,67037.0,16412.0,1892.0,8484.0,4602.0,67037.0,9541.0,0
24571,50000.0,1,1,2,31,3,2,2,3,3,3,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,1
24572,60000.0,1,2,1,45,0,0,0,0,0,0,6471.0,7487.0,9356.0,10392.0,11214.0,12028.0,1131.0,2000.0,1200.0,1000.0,1000.0,1000.0,0
24573,50000.0,1,2,2,36,0,0,0,0,0,0,52045.0,49714.0,50908.0,49756.0,27702.0,27429.0,2000.0,2005.0,1432.0,1008.0,3007.0,2003.0,0
24574,50000.0,1,2,1,35,1,2,0,0,0,-1,48047.0,46593.0,46945.0,21260.0,70.0,29575.0,0.0,2052.0,1800.0,0.0,29935.0,1200.0,1
24575,140000.0,1,2,1,39,0,0,0,0,0,0,92861.0,87249.0,87188.0,86973.0,85854.0,85839.0,3992.0,4100.0,4000.0,3162.0,3500.0,3210.0,0
24576,150000.0,1,1,1,31,-1,-1,-2,-2,-2,-1,15000.0,0.0,0.0,0.0,0.0,11694.0,0.0,0.0,0.0,0.0,11694.0,30000.0,0
24577,230000.0,1,1,2,33,0,0,0,0,0,0,56754.0,57171.0,56150.0,57074.0,50670.0,50652.0,3000.0,2100.0,2300.0,2000.0,2000.0,2000.0,0
24578,310000.0,1,1,1,40,-2,-2,-2,-2,-2,-2,-150.0,-150.0,-150.0,-150.0,-150.0,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24579,500000.0,1,1,1,47,1,-1,-1,-1,-1,-1,0.0,1200.0,163.0,1131.0,150.0,165.0,1200.0,163.0,1142.0,150.0,165.0,8530.0,0
24580,170000.0,1,1,2,36,-2,-2,-2,-2,-2,-2,5470.0,1701.0,18406.0,-979.0,-1304.0,2371.0,2000.0,19000.0,0.0,0.0,4000.0,15000.0,0
24581,230000.0,1,1,1,41,1,-1,-1,-1,-1,-1,0.0,1482.0,2140.0,2360.0,2620.0,0.0,1482.0,2140.0,2560.0,2620.0,0.0,0.0,1
24582,50000.0,1,2,2,47,0,0,0,0,0,0,19949.0,19356.0,19849.0,20301.0,17951.0,17254.0,2000.0,2000.0,2000.0,1000.0,1000.0,1000.0,0
24583,170000.0,1,2,1,33,-1,2,2,-1,-1,-2,917.0,917.0,0.0,2038.0,0.0,0.0,0.0,0.0,2038.0,0.0,0.0,0.0,0
24584,340000.0,1,2,1,34,-1,0,0,0,0,0,335002.0,319219.0,271435.0,267100.0,263741.0,267488.0,12510.0,12101.0,10045.0,10010.0,10000.0,9800.0,1
24585,220000.0,1,2,2,35,0,0,0,0,0,0,237976.0,232993.0,229896.0,226036.0,222487.0,210628.0,8300.0,8500.0,8000.0,7900.0,7800.0,8000.0,0
24586,60000.0,1,2,1,45,0,0,0,0,0,0,25513.0,13941.0,13265.0,13645.0,14538.0,14923.0,1300.0,1600.0,1300.0,1500.0,1000.0,2000.0,0
24587,200000.0,1,1,2,33,-1,-1,-1,-1,-1,-1,1201.0,0.0,973.0,0.0,161.0,1174.0,0.0,973.0,0.0,161.0,1174.0,598.0,0
24588,350000.0,1,2,2,34,0,0,0,0,0,0,38021.0,29493.0,31838.0,32369.0,33478.0,83304.0,3000.0,3000.0,3000.0,1500.0,52000.0,3000.0,0
24589,60000.0,1,2,2,42,0,0,0,0,0,0,99114.0,97895.0,94204.0,95986.0,13529.0,16099.0,3700.0,3000.0,4000.0,1500.0,3250.0,1000.0,0
24590,100000.0,1,2,2,28,-2,-2,-2,-2,-1,-1,0.0,0.0,0.0,0.0,60.0,210.0,0.0,0.0,0.0,60.0,300.0,3700.0,0
24591,70000.0,1,1,2,32,1,2,2,2,2,2,67065.0,68358.0,69670.0,70918.0,72165.0,70755.0,3000.0,3000.0,3000.0,3000.0,0.0,8300.0,1
24592,360000.0,1,1,1,35,-1,-1,-1,-1,-1,0,3738.0,2019.0,4979.0,0.0,4974.0,4974.0,2019.0,4979.0,0.0,4974.0,0.0,72322.0,0
24593,100000.0,1,2,1,29,-1,-1,-1,-2,-2,-2,1200.0,2100.0,0.0,0.0,0.0,0.0,2100.0,0.0,0.0,0.0,0.0,4332.0,1
24594,290000.0,1,1,2,47,-2,-2,-2,-2,-2,-2,822.0,836.0,12.0,-824.0,-3830.0,-4220.0,850.0,12.0,0.0,2170.0,0.0,5000.0,0
24595,380000.0,1,2,1,47,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
24596,380000.0,1,1,2,33,0,0,0,0,0,0,77994.0,79099.0,80828.0,82583.0,84687.0,84832.0,3000.0,3000.0,3100.0,3500.0,3500.0,3200.0,0
24597,60000.0,1,2,1,45,0,0,0,0,0,0,60035.0,60776.0,49802.0,50965.0,19275.0,17976.0,2380.0,2262.0,3000.0,1500.0,1000.0,1500.0,1
24598,320000.0,1,3,2,28,-1,0,0,-1,-1,0,67264.0,67207.0,0.0,2615.0,221073.0,225361.0,3231.0,0.0,2615.0,228975.0,8176.0,8226.0,0
24599,80000.0,1,2,1,45,2,2,2,2,2,0,35169.0,39069.0,38166.0,40642.0,39689.0,41043.0,4500.0,0.0,3427.0,0.0,2000.0,3000.0,1
24600,280000.0,1,1,1,37,-1,0,0,0,0,0,33687.0,21575.0,23926.0,23102.0,22734.0,29434.0,5000.0,3000.0,10000.0,10000.0,16934.0,10234.0,0
24601,110000.0,1,2,1,38,2,2,2,2,0,0,103202.0,69917.0,68917.0,69141.0,135478.0,71875.0,2500.0,2494.0,2477.0,2500.0,3003.0,3000.0,1
24602,310000.0,1,2,2,46,2,0,0,0,0,0,102064.0,104072.0,105063.0,107113.0,109263.0,120347.0,5030.0,4000.0,3633.0,3671.0,12600.0,0.0,1
24603,230000.0,1,1,2,28,0,0,0,0,0,0,28534.0,27104.0,24415.0,29002.0,12415.0,10607.0,15222.0,10016.0,10083.0,5030.0,5003.0,5043.0,0
24604,200000.0,1,3,2,28,1,-1,-1,-2,-1,-1,0.0,1500.0,0.0,0.0,1000.0,1000.0,1500.0,0.0,0.0,1000.0,1000.0,0.0,1
24605,70000.0,1,2,2,29,0,0,0,0,-1,-1,58305.0,61710.0,64114.0,66775.0,161.0,5746.0,5000.0,4000.0,5000.0,161.0,5800.0,1500.0,0
24606,210000.0,1,2,1,35,0,0,0,0,0,0,62809.0,64781.0,65847.0,46992.0,47073.0,47283.0,3018.0,2824.0,1757.0,1674.0,1717.0,1741.0,0
24607,290000.0,1,3,1,41,-1,-1,-1,-1,0,0,7488.0,5795.0,9562.0,21312.0,16875.0,13881.0,5807.0,9569.0,21336.0,5020.0,3013.0,12278.0,0
24608,460000.0,1,1,1,37,2,0,0,0,0,0,7121.0,7953.0,8642.0,9151.0,9702.0,9752.0,1273.0,1288.0,1123.0,1000.0,502.0,3000.0,0
24609,360000.0,1,1,1,39,-1,-1,2,-1,-1,0,264.0,1139.0,264.0,2193.0,528.0,264.0,1139.0,0.0,2193.0,528.0,0.0,264.0,0
24610,200000.0,1,1,2,32,-2,-2,-2,-2,-2,-2,1100.0,740.0,4908.0,740.0,5221.0,740.0,740.0,4908.0,740.0,5221.0,740.0,890.0,0
24611,230000.0,1,1,1,37,0,0,0,0,0,0,30769.0,30792.0,30140.0,31067.0,31091.0,28223.0,1500.0,1600.0,1500.0,1000.0,1000.0,1200.0,0
24612,80000.0,1,2,2,32,-1,-1,-1,-1,-1,-1,2976.0,13384.0,2255.0,1830.0,2647.0,11083.0,13424.0,2267.0,1835.0,2655.0,11116.0,4020.0,0
24613,80000.0,1,3,1,36,0,0,0,0,0,0,81066.0,80873.0,81244.0,80391.0,75589.0,77373.0,3000.0,2929.0,3000.0,5522.0,3000.0,6200.0,0
24614,150000.0,1,1,2,33,0,0,0,0,0,0,27221.0,27897.0,25304.0,21894.0,18452.0,28191.0,5000.0,1715.0,1200.0,625.0,10000.0,1000.0,0
24615,290000.0,1,2,1,36,0,0,0,0,0,0,72774.0,67311.0,66183.0,61332.0,62445.0,59213.0,3500.0,3000.0,3000.0,3000.0,3000.0,3000.0,0
